"","Zip","City","State","Latitude","Longitude","Timezone","Daylight.savings.time.flag","geopoint"
"41202",80102,"Bennett","CO",39.760573,-104.431,-7,1,"39.760573,-104.431"
"41203",80728,"Fleming","CO",40.620805,-102.84813,-7,1,"40.620805,-102.84813"
"41204",83352,"Shoshone","ID",43.036666,-114.40997,-7,1,"43.036666,-114.40997"
"41205",78597,"South Padre Island","TX",26.117636,-97.17019,-6,1,"26.117636,-97.17019"
"41206",95924,"Cedar Ridge","CA",39.26599,-120.64145,-8,1,"39.26599,-120.64145"
"41207",96065,"Montgomery Creek","CA",40.876184,-121.88975,-8,1,"40.876184,-121.88975"
"41208",96858,"Fort Shafter","HI",24.859832,-168.021815,-10,0,"24.859832,-168.021815"
"41209",87401,"Farmington","NM",36.625357,-108.19225,-7,1,"36.625357,-108.19225"
"41210",94709,"Berkeley","CA",37.879625,-122.2668,-8,1,"37.879625,-122.2668"
"41211",95022,"Palo Alto","CA",37.32477,-122.184276,-8,1,"37.32477,-122.184276"
"41212",92782,"Tustin","CA",33.739571,-117.78618,-8,1,"33.739571,-117.78618"
"41213",98922,"Cle Elum","WA",47.19377,-120.91733,-8,1,"47.19377,-120.91733"
"41214",34287,"North Port","FL",27.051075,-82.24417,-5,1,"27.051075,-82.24417"
"41215",18407,"Carbondale","PA",41.583517,-75.51015,-5,1,"41.583517,-75.51015"
"41216",35448,"Clinton","AL",32.835692,-87.956884,-6,1,"32.835692,-87.956884"
"41217",35097,"Locust Fork","AL",33.896526,-86.63056,-6,1,"33.896526,-86.63056"
"41218",3747,"Enfield","NH",43.581769,-72.097366,-5,1,"43.581769,-72.097366"
"41219",36092,"Wetumpka","AL",32.592889,-86.21902,-6,1,"32.592889,-86.21902"
"41220",5153,"Proctorsville","VT",43.439302,-72.63738,-5,1,"43.439302,-72.63738"
"41221",44750,"Canton","OH",40.784646,-81.418943,-5,1,"40.784646,-81.418943"
"41222",40808,"Big Laurel","KY",36.981495,-83.25264,-5,1,"36.981495,-83.25264"
"41223",24272,"Nora","VA",37.008665,-82.35244,-5,1,"37.008665,-82.35244"
"41224",38374,"Scotts Hill","TN",35.522263,-88.24152,-6,1,"35.522263,-88.24152"
"41225",16502,"Erie","PA",42.110757,-80.10024,-5,1,"42.110757,-80.10024"
"41226",50837,"Bridgewater","IA",41.237084,-94.68361,-6,1,"41.237084,-94.68361"
"41227",13815,"Norwich","NY",42.541733,-75.52612,-5,1,"42.541733,-75.52612"
"41228",14904,"Elmira","NY",42.072024,-76.80393,-5,1,"42.072024,-76.80393"
"41229",93715,"Fresno","CA",36.746375,-119.639658,-8,1,"36.746375,-119.639658"
"41230",11353,"Flushing","NY",40.651378,-73.870779,-5,1,"40.651378,-73.870779"
"41231",52755,"Lone Tree","IA",41.476534,-91.43307,-6,1,"41.476534,-91.43307"
"41232",93444,"Nipomo","CA",35.032408,-120.49446,-8,1,"35.032408,-120.49446"
"41233",58335,"Fort Totten","ND",47.968523,-99.02831,-6,1,"47.968523,-99.02831"
"41234",95640,"Ione","CA",38.346132,-120.94516,-8,1,"38.346132,-120.94516"
"41235",59858,"Philipsburg","MT",46.293656,-113.36273,-7,1,"46.293656,-113.36273"
"41236",60448,"Mokena","IL",41.536782,-87.88582,-6,1,"41.536782,-87.88582"
"41237",67103,"Mayfield","KS",37.26475,-97.55569,-6,1,"37.26475,-97.55569"
"41238",96739,"Keauhou","HI",19.593456,-155.438015,-10,0,"19.593456,-155.438015"
"41239",77463,"Old Ocean","TX",29.135066,-95.78335,-6,1,"29.135066,-95.78335"
"41240",62888,"Tamaroa","IL",38.127516,-89.22926,-6,1,"38.127516,-89.22926"
"41241",21612,"Bozman","MD",38.747964,-76.27279,-5,1,"38.747964,-76.27279"
"41242",38346,"Idlewild","TN",36.030588,-88.805599,-6,1,"36.030588,-88.805599"
"41243",70042,"Carlisle","LA",29.380066,-89.477464,-6,1,"29.380066,-89.477464"
"41244",63960,"Puxico","MO",36.956662,-90.13128,-6,1,"36.956662,-90.13128"
"41245",84656,"Scipio","UT",39.240818,-112.14804,-7,1,"39.240818,-112.14804"
"41246",68108,"Omaha","NE",41.240562,-95.93353,-6,1,"41.240562,-95.93353"
"41247",95461,"Middletown","CA",38.791139,-122.61069,-8,1,"38.791139,-122.61069"
"41248",72134,"Roe","AR",34.640886,-91.3892,-6,1,"34.640886,-91.3892"
"41249",76661,"Marlin","TX",31.310649,-96.87859,-6,1,"31.310649,-96.87859"
"41250",90073,"Los Angeles","CA",33.786594,-118.298662,-8,1,"33.786594,-118.298662"
"41251",54546,"Mellen","WI",46.273618,-90.70102,-6,1,"46.273618,-90.70102"
"41252",28682,"Terrell","NC",35.585074,-80.96141,-5,1,"35.585074,-80.96141"
"41253",55943,"Houston","MN",43.769776,-91.57534,-6,1,"43.769776,-91.57534"
"41254",29457,"Johns Island","SC",32.84885,-79.85773,-5,1,"32.84885,-79.85773"
"41255",57261,"Roslyn","SD",45.536715,-97.54435,-6,1,"45.536715,-97.54435"
"41256",45120,"Felicity","OH",38.821032,-84.09805,-5,1,"38.821032,-84.09805"
"41257",49036,"Coldwater","MI",41.912776,-85.0142,-5,1,"41.912776,-85.0142"
"41258",49610,"Acme","MI",44.789382,-85.488449,-5,1,"44.789382,-85.488449"
"41259",31196,"Atlanta","GA",33.844371,-84.47405,-5,1,"33.844371,-84.47405"
"41260",38559,"Doyle","TN",35.833271,-85.51921,-6,1,"35.833271,-85.51921"
"41261",32426,"Campbellton","FL",30.955359,-85.38288,-6,1,"30.955359,-85.38288"
"41262",40847,"Kenvir","KY",36.852687,-83.15917,-5,1,"36.852687,-83.15917"
"41263",34984,"Port Saint Lucie","FL",27.273272,-80.34727,-5,1,"27.273272,-80.34727"
"41264",42003,"Paducah","KY",37.044233,-88.59046,-6,1,"37.044233,-88.59046"
"41265",97492,"Westfir","OR",43.756923,-122.51777,-8,1,"43.756923,-122.51777"
"41266",33182,"Miami","FL",25.781127,-80.40467,-5,1,"25.781127,-80.40467"
"41267",83832,"Genesee","ID",46.552921,-116.91914,-8,1,"46.552921,-116.91914"
"41268",42406,"Corydon","KY",37.743264,-87.73173,-6,1,"37.743264,-87.73173"
"41269",49622,"Central Lake","MI",45.074263,-85.26929,-5,1,"45.074263,-85.26929"
"41270",16326,"Fryburg","PA",41.362104,-79.43125,-5,1,"41.362104,-79.43125"
"41271",14735,"Fillmore","NY",42.456047,-78.0973,-5,1,"42.456047,-78.0973"
"41272",60950,"Manteno","IL",41.250408,-87.85125,-6,1,"41.250408,-87.85125"
"41273",15366,"Van Voorhis","PA",40.110068,-80.031787,-5,1,"40.110068,-80.031787"
"41274",85911,"Cibecue","AZ",34.102913,-110.55639,-7,0,"34.102913,-110.55639"
"41275",23236,"Richmond","VA",37.475798,-77.58235,-5,1,"37.475798,-77.58235"
"41276",20182,"Nokesville","VA",38.700866,-77.585708,-5,1,"38.700866,-77.585708"
"41277",23653,"Hampton","VA",37.072658,-76.38992,-5,1,"37.072658,-76.38992"
"41278",24020,"Roanoke","VA",37.357149,-79.94541,-5,1,"37.357149,-79.94541"
"41279",22312,"Alexandria","VA",38.817362,-77.1537,-5,1,"38.817362,-77.1537"
"41280",54801,"Spooner","WI",45.850775,-91.94361,-6,1,"45.850775,-91.94361"
"41281",25051,"Costa","WV",38.161661,-81.70438,-5,1,"38.161661,-81.70438"
"41282",72350,"Joiner","AR",35.512756,-90.14514,-6,1,"35.512756,-90.14514"
"41283",29817,"Blackville","SC",33.363785,-81.28416,-5,1,"33.363785,-81.28416"
"41284",70063,"Kenner","LA",29.677893,-90.0901,-6,1,"29.677893,-90.0901"
"41285",12949,"Lawrenceville","NY",44.746861,-74.660413,-5,1,"44.746861,-74.660413"
"41286",81101,"Alamosa","CO",37.471802,-105.83471,-7,1,"37.471802,-105.83471"
"41287",27668,"Raleigh","NC",35.797692,-78.625265,-5,1,"35.797692,-78.625265"
"41288",32745,"Heathrow","FL",28.77368,-81.390498,-5,1,"28.77368,-81.390498"
"41289",28077,"High Shoals","NC",35.404772,-81.20268,-5,1,"35.404772,-81.20268"
"41290",33137,"Miami","FL",25.817325,-80.19046,-5,1,"25.817325,-80.19046"
"41291",85621,"Nogales","AZ",31.37737,-110.9264,-7,0,"31.37737,-110.9264"
"41292",37688,"Shady Valley","TN",36.529827,-81.91718,-5,1,"36.529827,-81.91718"
"41293",15459,"Markleysburg","PA",39.757928,-79.46514,-5,1,"39.757928,-79.46514"
"41294",78119,"Kenedy","TX",28.779344,-97.85626,-6,1,"28.779344,-97.85626"
"41295",20904,"Silver Spring","MD",39.069108,-76.97834,-5,1,"39.069108,-76.97834"
"41296",99655,"Quinhagak","AK",59.754016,-161.90079,-9,1,"59.754016,-161.90079"
"41297",22539,"Reedville","VA",37.854233,-76.27848,-5,1,"37.854233,-76.27848"
"41298",73505,"Lawton","OK",34.613973,-98.46255,-6,1,"34.613973,-98.46255"
"41299",77306,"Conroe","TX",30.289893,-95.32698,-6,1,"30.289893,-95.32698"
"41300",41723,"Busy","KY",37.257714,-83.31253,-5,1,"37.257714,-83.31253"
"41301",80526,"Fort Collins","CO",40.539432,-105.11576,-7,1,"40.539432,-105.11576"
"41302",28459,"Shallotte","NC",33.933388,-78.412864,-5,1,"33.933388,-78.412864"
"41303",82934,"Granger","WY",41.610852,-109.97361,-7,1,"41.610852,-109.97361"
"41304",84309,"Deweyville","UT",41.714101,-112.08846,-7,1,"41.714101,-112.08846"
"41305",53530,"Darlington","WI",42.686745,-90.10983,-6,1,"42.686745,-90.10983"
"41306",95573,"Willow Creek","CA",40.945039,-123.65806,-8,1,"40.945039,-123.65806"
"41307",72181,"Wooster","AR",35.163915,-92.45297,-6,1,"35.163915,-92.45297"
"41308",95951,"Hamilton City","CA",39.738889,-122.01675,-8,1,"39.738889,-122.01675"
"41309",50433,"Dougherty","IA",42.922595,-93.04392,-6,1,"42.922595,-93.04392"
"41310",87118,"Albuquerque","NM",35.051847,-106.59427,-7,1,"35.051847,-106.59427"
"41311",91208,"Glendale","CA",34.189605,-118.22857,-8,1,"34.189605,-118.22857"
"41312",54214,"Francis Creek","WI",44.200758,-87.71974,-6,1,"44.200758,-87.71974"
"41313",79922,"El Paso","NM",31.789109,-106.54291,-7,1,"31.789109,-106.54291"
"41314",65203,"Columbia","MO",38.925204,-92.36887,-6,1,"38.925204,-92.36887"
"41315",48937,"Lansing","MI",42.748734,-84.559029,-5,1,"42.748734,-84.559029"
"41316",18472,"Waymart","PA",41.579472,-75.39613,-5,1,"41.579472,-75.39613"
"41317",28466,"Wallace","NC",34.738793,-77.97788,-5,1,"34.738793,-77.97788"
"41318",20772,"Upper Marlboro","MD",38.792281,-76.781,-5,1,"38.792281,-76.781"
"41319",30101,"Acworth","GA",34.052285,-84.68483,-5,1,"34.052285,-84.68483"
"41320",2770,"Rochester","MA",41.760783,-70.83848,-5,1,"41.760783,-70.83848"
"41321",62071,"National Stock Yards","IL",38.6516,-90.163909,-6,1,"38.6516,-90.163909"
"41322",87153,"Albuquerque","NM",35.044339,-106.672872,-7,1,"35.044339,-106.672872"
"41323",96104,"Cedarville","CA",41.527226,-120.13826,-8,1,"41.527226,-120.13826"
"41324",57335,"Fairfax","SD",43.037683,-98.74998,-6,1,"43.037683,-98.74998"
"41325",70806,"Baton Rouge","LA",30.44495,-91.13806,-6,1,"30.44495,-91.13806"
"41326",76248,"Keller","TX",32.92704,-97.2506,-6,1,"32.92704,-97.2506"
"41327",77051,"Houston","TX",29.66543,-95.36871,-6,1,"29.66543,-95.36871"
"41328",81011,"Pueblo","CO",38.128626,-104.552299,-7,1,"38.128626,-104.552299"
"41329",78783,"Austin","TX",30.326374,-97.771258,-6,1,"30.326374,-97.771258"
"41330",83533,"Greencreek","ID",46.106803,-116.25403,-8,1,"46.106803,-116.25403"
"41331",91331,"Pacoima","CA",34.254751,-118.42406,-8,1,"34.254751,-118.42406"
"41332",36671,"Mobile","AL",30.658865,-88.177975,-6,1,"30.658865,-88.177975"
"41333",92570,"Perris","CA",33.784051,-117.29812,-8,1,"33.784051,-117.29812"
"41334",46067,"Sedalia","IN",40.304473,-86.469044,-5,0,"40.304473,-86.469044"
"41335",98530,"Bucoda","WA",46.797382,-122.85123,-8,1,"46.797382,-122.85123"
"41336",36075,"Shorter","AL",32.399994,-85.9237,-6,1,"32.399994,-85.9237"
"41337",99921,"Craig","AK",55.456449,-133.02648,-9,1,"55.456449,-133.02648"
"41338",27322,"Reidsville","NC",36.392135,-79.773094,-5,1,"36.392135,-79.773094"
"41339",27845,"Jackson","NC",36.366571,-77.44254,-5,1,"36.366571,-77.44254"
"41340",97325,"Aumsville","OR",44.838001,-122.8593,-8,1,"44.838001,-122.8593"
"41341",27856,"Nashville","NC",35.993357,-77.96738,-5,1,"35.993357,-77.96738"
"41342",65043,"Holts Summit","MO",38.632055,-92.11831,-6,1,"38.632055,-92.11831"
"41343",66527,"Powhattan","KS",39.747135,-95.68096,-6,1,"39.747135,-95.68096"
"41344",24542,"Danville","VA",36.579313,-79.398748,-5,1,"36.579313,-79.398748"
"41345",49912,"Bruce Crossing","MI",46.46077,-89.15645,-5,1,"46.46077,-89.15645"
"41346",30421,"Collins","GA",32.186824,-82.10699,-5,1,"32.186824,-82.10699"
"41347",54157,"Peshtigo","WI",45.057605,-87.77449,-6,1,"45.057605,-87.77449"
"41348",50261,"Van Meter","IA",41.490848,-93.94509,-6,1,"41.490848,-93.94509"
"41349",70123,"New Orleans","LA",29.952605,-90.20536,-6,1,"29.952605,-90.20536"
"41350",48015,"Center Line","MI",42.479137,-83.02449,-5,1,"42.479137,-83.02449"
"41351",47716,"Evansville","IN",37.997128,-87.574963,-6,1,"37.997128,-87.574963"
"41352",48606,"Saginaw","MI",43.348535,-84.032612,-5,1,"43.348535,-84.032612"
"41353",11696,"Inwood","NY",40.651378,-73.870779,-5,1,"40.651378,-73.870779"
"41354",12575,"Rock Tavern","NY",41.478722,-74.15626,-5,1,"41.478722,-74.15626"
"41355",20741,"College Park","MD",38.833563,-76.877743,-5,1,"38.833563,-76.877743"
"41356",22724,"Jeffersonton","VA",38.630345,-77.89777,-5,1,"38.630345,-77.89777"
"41357",23513,"Norfolk","VA",36.888147,-76.23909,-5,1,"36.888147,-76.23909"
"41358",4475,"Passadumkeag","ME",45.191812,-68.58953,-5,1,"45.191812,-68.58953"
"41359",6521,"New Haven","CT",41.365709,-72.927507,-5,1,"41.365709,-72.927507"
"41360",15313,"Beallsville","PA",40.065384,-80.02313,-5,1,"40.065384,-80.02313"
"41361",637,"Sabana Grande","PR",18.073078,-66.94864,-4,0,"18.073078,-66.94864"
"41362",2462,"Newton Lower Falls","MA",42.331646,-71.25761,-5,1,"42.331646,-71.25761"
"41363",17868,"Riverside","PA",40.956916,-76.63116,-5,1,"40.956916,-76.63116"
"41364",19095,"Wyncote","PA",40.08786,-75.14707,-5,1,"40.08786,-75.14707"
"41365",80517,"Estes Park","CO",40.370415,-105.51722,-7,1,"40.370415,-105.51722"
"41366",80622,"Galeton","CO",40.536158,-104.500735,-7,1,"40.536158,-104.500735"
"41367",81241,"Pitkin","CO",38.607617,-106.52037,-7,1,"38.607617,-106.52037"
"41368",82717,"Gillette","WY",44.374954,-105.38624,-7,1,"44.374954,-105.38624"
"41369",83849,"Osburn","ID",47.517239,-116.01495,-8,1,"47.517239,-116.01495"
"41370",84513,"Castle Dale","UT",39.222858,-111.00605,-7,1,"39.222858,-111.00605"
"41371",92509,"Riverside","CA",33.998751,-117.44695,-8,1,"33.998751,-117.44695"
"41372",92624,"Capistrano Beach","CA",33.460727,-117.66467,-8,1,"33.460727,-117.66467"
"41373",87501,"Santa Fe","NM",35.755312,-105.99936,-7,1,"35.755312,-105.99936"
"41374",90102,"Los Angeles","CA",33.786594,-118.298662,-8,1,"33.786594,-118.298662"
"41375",97759,"Sisters","OR",44.322689,-121.54897,-8,1,"44.322689,-121.54897"
"41376",98284,"Sedro Woolley","WA",48.518653,-122.16545,-8,1,"48.518653,-122.16545"
"41377",98412,"Tacoma","WA",47.066193,-122.113223,-8,1,"47.066193,-122.113223"
"41378",99324,"College Place","WA",46.044936,-118.38466,-8,1,"46.044936,-118.38466"
"41379",93279,"Visalia","CA",36.393615,-119.118982,-8,1,"36.393615,-119.118982"
"41380",95136,"San Jose","CA",37.269343,-121.84939,-8,1,"37.269343,-121.84939"
"41381",95230,"Farmington","CA",37.959439,-120.82329,-8,1,"37.959439,-120.82329"
"41382",78377,"Refugio","TX",28.327234,-97.24787,-6,1,"28.327234,-97.24787"
"41383",78840,"Del Rio","TX",29.404267,-100.88116,-6,1,"29.404267,-100.88116"
"41384",5405,"Burlington","VT",44.442117,-73.082525,-5,1,"44.442117,-73.082525"
"41385",6491,"Stevenson","CT",41.386646,-73.187207,-5,1,"41.386646,-73.187207"
"41386",54923,"Berlin","WI",43.978561,-88.95413,-6,1,"43.978561,-88.95413"
"41387",68583,"Lincoln","NE",40.784451,-96.688799,-6,1,"40.784451,-96.688799"
"41388",69042,"Stockville","NE",40.519197,-100.37754,-6,1,"40.519197,-100.37754"
"41389",20373,"Washington","DC",38.893311,-77.014647,-5,1,"38.893311,-77.014647"
"41390",60199,"Carol Stream","IL",41.839679,-88.088716,-6,1,"41.839679,-88.088716"
"41391",3607,"South Acworth","NH",43.195329,-72.26894,-5,1,"43.195329,-72.26894"
"41392",16217,"Cooksburg","PA",41.344067,-79.20159,-5,1,"41.344067,-79.20159"
"41393",28074,"Harris","NC",35.224743,-81.885081,-5,1,"35.224743,-81.885081"
"41394",28235,"Charlotte","NC",35.26002,-80.804151,-5,1,"35.26002,-80.804151"
"41395",46061,"Noblesville","IN",40.072462,-86.052285,-5,0,"40.072462,-86.052285"
"41396",48838,"Greenville","MI",43.1791,-85.26533,-5,1,"43.1791,-85.26533"
"41397",43653,"Toledo","OH",41.686778,-83.43943,-5,1,"41.686778,-83.43943"
"41398",51652,"Sidney","IA",40.76261,-95.60679,-6,1,"40.76261,-95.60679"
"41399",54304,"Green Bay","WI",44.499346,-88.06318,-6,1,"44.499346,-88.06318"
"41400",54513,"Brantwood","WI",45.54608,-90.13535,-6,1,"45.54608,-90.13535"
"41401",56232,"Dawson","MN",44.932368,-96.04823,-6,1,"44.932368,-96.04823"
"41402",56354,"Miltona","MN",46.063391,-95.28168,-6,1,"46.063391,-95.28168"
"41403",57642,"McLaughlin","SD",45.796863,-100.77282,-7,1,"45.796863,-100.77282"
"41404",45679,"Seaman","OH",38.95352,-83.57108,-5,1,"38.95352,-83.57108"
"41405",34979,"Fort Pierce","FL",27.382196,-80.409024,-5,1,"27.382196,-80.409024"
"41406",35243,"Birmingham","AL",33.437667,-86.74586,-6,1,"33.437667,-86.74586"
"41407",50032,"Berwick","IA",41.666513,-93.53916,-6,1,"41.666513,-93.53916"
"41408",50146,"Linden","IA",41.668493,-94.26066,-6,1,"41.668493,-94.26066"
"41409",43908,"Bergholz","OH",40.518045,-80.88733,-5,1,"40.518045,-80.88733"
"41410",56325,"Elrosa","MN",45.562459,-94.94661,-6,1,"45.562459,-94.94661"
"41411",56760,"Viking","MN",48.232438,-96.44919,-6,1,"48.232438,-96.44919"
"41412",57274,"Webster","SD",45.316779,-97.54052,-6,1,"45.316779,-97.54052"
"41413",41604,"Beaver","KY",37.370358,-82.66944,-5,1,"37.370358,-82.66944"
"41414",42732,"Eastview","KY",37.606543,-86.10413,-5,1,"37.606543,-86.10413"
"41415",34107,"Vanderbilt Beach","FL",26.14326,-81.389124,-5,1,"26.14326,-81.389124"
"41416",34685,"Palm Harbor","FL",28.099485,-82.69532,-5,1,"28.099485,-82.69532"
"41417",36110,"Montgomery","AL",32.426372,-86.27007,-6,1,"32.426372,-86.27007"
"41418",3254,"Moultonborough","NH",43.712184,-71.39299,-5,1,"43.712184,-71.39299"
"41419",4476,"Penobscot","ME",44.444707,-68.73576,-5,1,"44.444707,-68.73576"
"41420",752,"San Antonio","PR",18.493745,-67.097726,-4,0,"18.493745,-67.097726"
"41421",92313,"Grand Terrace","CA",34.030714,-117.31174,-8,1,"34.030714,-117.31174"
"41422",92651,"Laguna Beach","CA",33.535325,-117.77192,-8,1,"33.535325,-117.77192"
"41423",93021,"Moorpark","CA",34.292898,-118.87134,-8,1,"34.292898,-118.87134"
"41424",98014,"Carnation","WA",47.648232,-121.91265,-8,1,"47.648232,-121.91265"
"41425",98662,"Vancouver","WA",45.671806,-122.57894,-8,1,"45.671806,-122.57894"
"41426",84604,"Provo","UT",40.280454,-111.6491,-7,1,"40.280454,-111.6491"
"41427",85053,"Phoenix","AZ",33.629911,-112.13122,-7,0,"33.629911,-112.13122"
"41428",85737,"Tucson","AZ",32.417144,-110.96354,-7,0,"32.417144,-110.96354"
"41429",86320,"Ash Fork","AZ",35.178163,-112.56465,-7,0,"35.178163,-112.56465"
"41430",75860,"Teague","TX",31.625567,-96.27068,-6,1,"31.625567,-96.27068"
"41431",77710,"Beaumont","TX",29.847569,-94.129733,-6,1,"29.847569,-94.129733"
"41432",95397,"Modesto","CA",37.60396,-120.937052,-8,1,"37.60396,-120.937052"
"41433",79837,"Dell City","TX",31.937024,-105.19353,-7,1,"31.937024,-105.19353"
"41434",80474,"Rollinsville","CO",39.908923,-105.57057,-7,1,"39.908923,-105.57057"
"41435",88027,"Chamberino","NM",32.036669,-106.68516,-7,1,"32.036669,-106.68516"
"41436",88567,"El Paso","TX",31.694842,-106.299987,-7,1,"31.694842,-106.299987"
"41437",89122,"Las Vegas","NV",36.10524,-115.04592,-8,1,"36.10524,-115.04592"
"41438",10989,"Valley Cottage","NY",41.119788,-73.94455,-5,1,"41.119788,-73.94455"
"41439",12201,"Albany","NY",42.614852,-73.970812,-5,1,"42.614852,-73.970812"
"41440",6708,"Waterbury","CT",41.551601,-73.06262,-5,1,"41.551601,-73.06262"
"41441",719,"Naranjito","PR",18.294571,-66.25098,-4,0,"18.294571,-66.25098"
"41442",43654,"Toledo","OH",41.686778,-83.43943,-5,1,"41.686778,-83.43943"
"41443",28145,"Salisbury","NC",35.682683,-80.477116,-5,1,"35.682683,-80.477116"
"41444",48629,"Houghton Lake","MI",44.305812,-84.75589,-5,1,"44.305812,-84.75589"
"41445",48809,"Belding","MI",43.085313,-85.24478,-5,1,"43.085313,-85.24478"
"41446",15870,"Wilcox","PA",41.587333,-78.65347,-5,1,"41.587333,-78.65347"
"41447",16038,"Harrisville","PA",41.152347,-79.9632,-5,1,"41.152347,-79.9632"
"41448",5407,"South Burlington","VT",44.442117,-73.082525,-5,1,"44.442117,-73.082525"
"41449",7640,"Harrington Park","NJ",40.989357,-73.97958,-5,1,"40.989357,-73.97958"
"41450",12169,"Stephentown","NY",42.57612,-73.44559,-5,1,"42.57612,-73.44559"
"41451",12732,"Eldred","NY",41.545318,-74.87533,-5,1,"41.545318,-74.87533"
"41452",22655,"Stephens City","VA",39.07814,-78.20713,-5,1,"39.07814,-78.20713"
"41453",23439,"Suffolk","VA",36.746101,-76.665251,-5,1,"36.746101,-76.665251"
"41454",24941,"Gap Mills","WV",37.602172,-80.3464,-5,1,"37.602172,-80.3464"
"41455",58254,"Mcville","ND",47.765244,-98.16357,-6,1,"47.765244,-98.16357"
"41456",15701,"Indiana","PA",40.626307,-79.16146,-5,1,"40.626307,-79.16146"
"41457",16365,"Warren","PA",41.853225,-79.15521,-5,1,"41.853225,-79.15521"
"41458",16370,"West Hickory","PA",41.569732,-79.40911,-5,1,"41.569732,-79.40911"
"41459",17104,"Harrisburg","PA",40.258972,-76.85922,-5,1,"40.258972,-76.85922"
"41460",25715,"Huntington","WV",38.413384,-82.277401,-5,1,"38.413384,-82.277401"
"41461",7760,"Rumson","NJ",40.369145,-73.99576,-5,1,"40.369145,-73.99576"
"41462",12106,"Kinderhook","NY",42.388394,-73.70726,-5,1,"42.388394,-73.70726"
"41463",12404,"Accord","NY",41.811322,-74.23471,-5,1,"41.811322,-74.23471"
"41464",30007,"Marietta","GA",33.912473,-84.557181,-5,1,"33.912473,-84.557181"
"41465",21918,"Conowingo","MD",39.679246,-76.15464,-5,1,"39.679246,-76.15464"
